,nickname,region,rank,rank_rr,rank_rating,level,match,playtime_hours,damage_round,kill_death_ratio,headshot_rate,winrate,win,kast,damage_roun,kills,death,assist,acs,kad_ratio,kill_round_ratio,first_blood,flawless_round,aces,round_win,agent1,agent1_hours,matches1,win_rate1,k/d1,adr1,acs1,average_ddealt_round1,best_map1,map1_wr,agent2,agent2_hours,matches2,win_rate2,k/d2,adr2,acs2,average_ddealt_round2,best_map2,map2_wr,agent3,agent3_hours,matches3,win_rate3,k/d3,adr3,acs3,average_ddealt_round3,best_map3,map3_wr,role1,win_rate1.1,win_lose1,kda_rate1,kda1,role2,win_rate2.1,win_lose2,kda_rate2,kda2,role3,win_rate3.1,win_lose3,kda_rate3,kda3,role4,win_rate4,win_lose4,kda_rate4,kda4,weapon_name1,weapon_type1,head_rate1,body_rate1,legs_rate1,kills1,weapon_name2,weapon_type2,head_rate2,body_rate2,legs_rate2,kills2,weapon_name3,weapon_type3,head_rate3,body_rate3,legs_rate3,kills3,map_name1,win_rate1.2,win_lose1.1,map_name2,win_rate2.2,win_lose2.1,map_name3,win_rate3.2,win_lose3.1,map_name4,win_rate4.1,win_lose4.1,map_name5,win_rate5,win_lose5,map_name6,win_rate6,win_lose6,map_name7,win_rate7,win_lose7
12,TrAce#sit,na,Immortal 1,18.0,3989.0,350.0,175.0,93.0,131.5,0.95,23.9,48.6,85.0,69.9,6.0,2507.0,2646.0,831.0,197.4,1.26,0.7,318.0,131.0,2.0,50.5,Tejo,33.0,63.0,44.4,0.95,133.4,198.3,4.0,Fracture,65.0,Chamber,20.0,36.0,55.6,1.02,134.7,204.2,2.0,Pearl,56.0,Cypher,11.0,22.0,54.5,1.03,128.8,200.0,2.0,Abyss,55.0,Initiator,41.1,37.48,1.26,"1,263 / 1,352 / 438",Duelist,66.7,8.4,1.23,190 / 186 / 39,Controller,53.8,7.6,1.16,157 / 229 / 108,Sentinel,55.0,33.25,1.3,897 / 879 / 246,Vandal,Assault Rifles,38.0,57.0,6.0,1343.0,Phantom,Assault Rifles,27.0,66.0,6.0,288.0,Sheriff,Sidearms,52.0,46.0,2.0,184.0,Fracture,66.7,18.8,Lotus,52.2,12.1,Pearl,52.0,13.11,Abyss,45.8,11.13,Bind,45.5,10.11,Split,40.0,12.16,Haven,37.5,9.14
13,Djovel#2585,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,dumie#doomy,na,Immortal 2,112.0,1722.0,271.0,150.0,81.0,152.3,1.07,25.9,61.3,92.0,74.6,5.0,2580.0,2413.0,1044.0,233.6,1.5,0.8,271.0,111.0,10.0,52.8,Clove,31.0,60.0,65.0,1.07,166.7,257.1,4.0,Lotus,74.0,Fade,19.0,35.0,60.0,1.12,139.7,216.4,4.0,Pearl,77.0,Skye,10.0,20.0,55.0,0.98,137.6,209.5,1.0,Bind,88.0,Initiator,58.2,32.23,1.48,884 / 828 / 342,Duelist,61.5,16.1,1.38,457 / 424 / 129,Controller,63.1,41.24,1.57,"1,178 / 1,103 / 556",Sentinel,75.0,3.1,1.34,61 / 58 / 17,Vandal,Assault Rifles,36.0,59.0,6.0,1696.0,Spectre,SMGs,24.0,72.0,5.0,205.0,Classic,Sidearms,37.0,60.0,3.0,165.0,Bind,70.0,14.6,Lotus,68.2,15.7,Pearl,66.7,14.7,Abyss,63.6,14.8,Fracture,54.5,12.1,Haven,54.2,13.11,Split,52.6,10.9
15,NiLPFERD#HIPP0,na,Immortal 1,59.0,2663.0,547.0,62.0,32.0,149.9,1.09,24.7,58.1,36.0,72.5,10.0,1029.0,942.0,248.0,232.9,1.36,0.8,200.0,45.0,2.0,52.5,Yoru,32.0,62.0,58.1,1.09,149.9,232.9,10.0,Fracture,83.0,,,,,,,,,,,,,,,,,,,,,Duelist,58.1,36.24,1.36,"1,029 / 942 / 248",,,,,,,,,,,,,,,,Vandal,Assault Rifles,37.0,58.0,5.0,677.0,Ghost,Sidearms,47.0,53.0,0.0,47.0,Classic,Sidearms,29.0,67.0,4.0,42.0,Fracture,83.3,10.2,Split,60.0,6.3,Pearl,60.0,3.2,Lotus,58.3,7.5,Bind,57.1,4.2,Abyss,50.0,4.4,Haven,25.0,2.6
16,eclipse#icy,na,Immortal 1,73.0,2357.0,477.0,131.0,73.0,158.8,1.21,38.3,58.0,76.0,75.3,25.0,2404.0,1981.0,630.0,236.2,1.53,0.9,242.0,117.0,5.0,52.3,Clove,23.0,44.0,56.8,1.14,168.0,251.7,19.0,Abyss,75.0,Jett,20.0,34.0,70.6,1.25,160.5,235.4,32.0,Fracture,78.0,Reyna,9.2,17.0,47.1,1.26,156.3,231.8,26.0,Haven,67.0,Controller,55.6,25.19,1.53,853 / 746 / 292,Duelist,61.4,35.2,1.48,"1,083 / 859 / 190",Sentinel,59.1,13.9,1.7,375 / 283 / 106,Initiator,42.9,3.4,1.45,93 / 93 / 42,Vandal,Assault Rifles,54.0,43.0,3.0,1109.0,Phantom,Assault Rifles,52.0,44.0,3.0,298.0,Sheriff,Sidearms,68.0,32.0,0.0,246.0,Split,72.2,13.4,Abyss,70.6,12.5,Pearl,68.8,11.4,Bind,52.6,10.8,Fracture,52.2,12.11,Haven,47.4,9.1,Lotus,47.4,9.1
17,therm#pew,na,Immortal 1,1.0,,357.0,52.0,28.0,154.7,1.03,26.7,48.1,25.0,71.6,8.0,878.0,853.0,337.0,236.3,1.42,0.8,137.0,33.0,0.0,48.3,Clove,6.2,11.0,36.4,1.04,164.4,250.3,2.0,Bind,67.0,Astra,4.2,8.0,50.0,1.0,154.2,234.8,13.0,Abyss,50.0,Omen,4.1,7.0,57.1,1.18,170.2,268.4,26.0,Haven,40.0,Sentinel,71.4,5.2,1.68,142 / 108 / 39,Controller,46.2,12.14,1.51,479 / 449 / 198,Initiator,50.0,3.3,1.33,76 / 95 / 50,Duelist,38.5,5.8,1.15,181 / 201 / 50,Vandal,Assault Rifles,44.0,52.0,3.0,505.0,Sheriff,Sidearms,56.0,43.0,1.0,58.0,Phantom,Assault Rifles,28.0,68.0,4.0,50.0,Bind,71.4,5.2,Split,50.0,4.4,Haven,50.0,3.3,Lotus,50.0,4.4,Fracture,50.0,4.4,Abyss,40.0,4.6,Pearl,20.0,1.4
18,faundR#vlr,na,Immortal 1,27.0,3629.0,46.0,137.0,75.0,146.8,1.19,26.8,59.9,82.0,76.4,21.0,2242.0,1891.0,880.0,221.2,1.65,0.8,223.0,109.0,4.0,53.7,Deadlock,15.0,29.0,69.0,1.2,144.0,218.4,19.0,Bind,80.0,Reyna,15.0,29.0,75.9,1.46,172.6,261.1,47.0,Split,100.0,Breach,12.0,24.0,50.0,1.12,135.7,203.4,17.0,Haven,50.0,Sentinel,61.5,24.14,1.59,619 / 523 / 212,Duelist,68.6,24.1,1.7,660 / 482 / 158,Initiator,50.0,25.24,1.63,740 / 696 / 395,Controller,69.2,9.4,1.78,223 / 190 / 115,Vandal,Assault Rifles,41.0,55.0,4.0,1304.0,Ghost,Sidearms,41.0,56.0,3.0,166.0,Bulldog,Assault Rifles,38.0,58.0,4.0,149.0,Lotus,66.7,14.7,Split,65.0,13.6,Fracture,63.6,14.8,Abyss,62.5,10.6,Bind,62.5,10.5,Pearl,55.6,10.7,Haven,45.8,11.13
19,Fizzy#NA2,na,Immortal 1,37.0,3257.0,288.0,49.0,28.0,145.0,1.03,27.2,61.2,30.0,71.6,8.0,794.0,770.0,313.0,217.8,1.44,0.7,121.0,35.0,0.0,52.2,Raze,6.9,13.0,69.2,1.03,149.3,223.6,7.0,Split,100.0,Cypher,7.3,12.0,41.7,1.01,146.8,213.2,14.0,Haven,50.0,Jett,3.6,6.0,66.7,0.86,134.0,207.1,11.0,Abyss,75.0,Duelist,65.4,17.9,1.34,449 / 422 / 116,Initiator,72.7,8.3,1.82,148 / 152 / 129,Sentinel,41.7,5.7,1.35,197 / 196 / 68,,,,,,Vandal,Assault Rifles,42.0,54.0,4.0,340.0,Phantom,Assault Rifles,37.0,60.0,3.0,202.0,Sheriff,Sidearms,60.0,40.0,0.0,49.0,Split,100.0,4.0,Fracture,85.7,6.1,Abyss,60.0,6.4,Bind,57.1,4.3,Lotus,57.1,4.3,Pearl,50.0,4.4,Haven,33.3,2.4
20,korupt#turd,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,seb#370z,na,Immortal 1,29.0,3550.0,406.0,154.0,81.0,152.1,1.0,30.5,50.6,78.0,67.3,5.0,2519.0,2531.0,536.0,228.8,1.21,0.8,578.0,119.0,6.0,50.4,Jett,78.0,148.0,51.4,0.99,151.8,228.3,5.0,Pearl,46.0,Reyna,2.7,5.0,40.0,1.05,156.9,235.2,9.0,Bind,0.0,Chamber,0.5,1.0,0.0,1.05,172.0,266.9,13.0,Pearl,0.0,Duelist,51.0,78.73,1.21,"2,499 / 2,512 / 530",Sentinel,0.0,0.1,1.37,20 / 19 / 6,,,,,,,,,,,Vandal,Assault Rifles,41.0,55.0,4.0,1535.0,Sheriff,Sidearms,48.0,50.0,1.0,452.0,Phantom,Assault Rifles,31.0,66.0,4.0,83.0,Haven,63.2,12.7,Lotus,61.9,13.7,Abyss,61.9,13.8,Split,52.6,10.9,Fracture,44.0,11.14,Pearl,42.3,11.14,Bind,34.8,8.15
22,Pocket#SPS,na,Immortal 1,38.0,3223.0,551.0,186.0,102.0,138.2,1.02,24.9,47.3,88.0,70.5,2.0,2976.0,2917.0,1005.0,211.4,1.36,0.7,410.0,148.0,2.0,50.4,Astra,19.0,36.0,55.6,1.16,134.7,212.4,15.0,Split,79.0,Chamber,16.0,31.0,54.8,1.07,143.0,212.1,9.0,Haven,58.0,Clove,16.0,30.0,46.7,0.89,143.7,220.4,14.0,Haven,57.0,Sentinel,48.0,24.25,1.3,781 / 750 / 193,Initiator,31.6,6.13,1.28,301 / 310 / 97,Duelist,47.1,24.25,1.23,842 / 828 / 177,Controller,51.5,34.31,1.55,"1,052 / 1,029 / 538",Phantom,Assault Rifles,35.0,61.0,4.0,1193.0,Vandal,Assault Rifles,37.0,59.0,4.0,978.0,Sheriff,Sidearms,41.0,56.0,3.0,129.0,Split,64.0,16.9,Fracture,58.3,14.1,Haven,52.0,13.11,Pearl,46.7,14.16,Abyss,44.4,12.13,Lotus,37.5,12.2,Bind,30.4,7.15
23,ThePoisonPurple#NA1,na,Immortal 1,8.0,4635.0,251.0,71.0,39.0,150.9,1.1,27.1,59.2,42.0,75.0,6.0,1224.0,1116.0,462.0,230.8,1.51,0.8,98.0,56.0,1.0,53.2,Clove,23.0,40.0,60.0,1.1,158.9,245.8,4.0,Split,86.0,Killjoy,2.9,6.0,50.0,1.21,153.4,231.9,26.0,Haven,50.0,Deadlock,2.8,5.0,80.0,1.36,159.6,251.7,32.0,Abyss,100.0,Duelist,40.0,2.3,1.32,82 / 77 / 20,Initiator,60.0,6.4,1.49,141 / 142 / 71,Controller,60.0,24.15,1.53,761 / 693 / 298,Sentinel,62.5,10.6,1.53,240 / 204 / 73,Vandal,Assault Rifles,40.0,57.0,4.0,713.0,Phantom,Assault Rifles,29.0,66.0,5.0,178.0,Sheriff,Sidearms,48.0,49.0,3.0,106.0,Abyss,81.8,9.2,Split,81.8,9.2,Haven,63.6,7.4,Fracture,58.3,7.4,Lotus,50.0,4.4,Pearl,44.4,4.5,Bind,22.2,2.7
24,z c#woo,na,Immortal 2,93.0,2042.0,38.0,208.0,109.0,179.3,1.21,26.2,62.5,130.0,71.3,28.0,3991.0,3286.0,1037.0,274.8,1.53,0.9,829.0,169.0,10.0,54.2,Reyna,98.0,187.0,62.0,1.23,181.2,277.8,30.0,Split,68.0,Sage,3.0,6.0,100.0,1.42,160.8,253.5,25.0,Split,100.0,Clove,2.2,4.0,75.0,0.91,157.6,251.5,9.0,Pearl,50.0,Duelist,61.3,117.72,1.53,"3,732 / 3,042 / 914",Sentinel,87.5,7.1,1.74,136 / 103 / 43,Controller,85.7,6.1,1.62,107 / 112 / 75,Initiator,0.0,0.2,0.72,16 / 29 / 5,Vandal,Assault Rifles,34.0,61.0,5.0,2979.0,Ghost,Sidearms,40.0,57.0,3.0,350.0,Sheriff,Sidearms,54.0,43.0,3.0,258.0,Split,70.0,21.9,Fracture,70.0,21.9,Bind,63.3,19.1,Pearl,62.1,18.11,Haven,60.0,21.13,Lotus,56.5,13.1,Abyss,54.8,17.14
25,BackshotBandit#bbl,na,Immortal 2,100.0,1885.0,344.0,135.0,73.0,157.0,1.1,29.7,51.1,69.0,73.9,8.0,2382.0,2158.0,820.0,240.3,1.48,0.8,316.0,103.0,3.0,50.3,Clove,23.0,45.0,60.0,1.1,170.4,259.8,11.0,Abyss,71.0,Reyna,22.0,41.0,53.7,1.29,167.8,259.1,27.0,Abyss,75.0,Tejo,5.4,10.0,50.0,0.94,136.0,197.9,6.0,Pearl,100.0,Controller,60.0,27.17,1.63,848 / 772 / 410,Sentinel,41.7,5.7,1.22,173 / 190 / 58,Initiator,44.4,8.1,1.43,267 / 268 / 116,Duelist,48.3,29.31,1.43,"1,094 / 928 / 236",Vandal,Assault Rifles,44.0,52.0,4.0,1552.0,Sheriff,Sidearms,59.0,40.0,2.0,145.0,Ghost,Sidearms,52.0,45.0,3.0,125.0,Split,64.7,11.6,Abyss,60.9,14.8,Bind,60.0,9.6,Lotus,57.1,12.9,Pearl,52.4,11.1,Haven,36.8,7.12,Fracture,26.3,5.14
26,frod#pnd,na,Immortal 2,125.0,1570.0,574.0,121.0,64.0,164.0,1.17,32.5,58.7,71.0,77.1,18.0,2219.0,1892.0,689.0,246.0,1.54,0.9,215.0,95.0,0.0,52.9,Clove,26.0,48.0,58.3,1.1,162.4,243.7,10.0,Lotus,71.0,Jett,16.0,31.0,58.1,1.24,163.4,244.3,27.0,Fracture,58.0,Raze,12.0,24.0,62.5,1.26,171.8,259.3,32.0,Lotus,75.0,Duelist,58.8,40.28,1.47,"1,240 / 1,013 / 246",Controller,57.1,28.2,1.62,902 / 826 / 435,Sentinel,100.0,2.0,1.42,26 / 19 / 1,Initiator,50.0,1.1,1.71,51 / 34 / 7,Vandal,Assault Rifles,45.0,52.0,3.0,1225.0,Sheriff,Sidearms,59.0,40.0,1.0,189.0,Phantom,Assault Rifles,49.0,50.0,2.0,179.0,Lotus,73.3,11.4,Haven,68.8,11.4,Split,62.5,10.6,Abyss,60.0,12.8,Bind,52.6,10.9,Pearl,50.0,8.8,Fracture,47.4,9.1
27,PF PuReLittleone#yoruW,na,Immortal 2,152.0,1321.0,503.0,65.0,35.0,150.6,1.13,29.4,49.2,32.0,73.4,19.0,1095.0,971.0,313.0,225.4,1.45,0.8,143.0,47.0,1.0,49.8,Cypher,20.0,38.0,50.0,1.15,147.1,218.1,21.0,Lotus,88.0,Yoru,6.3,11.0,54.5,1.23,163.9,257.3,28.0,Bind,67.0,Clove,2.1,4.0,50.0,1.01,148.8,233.8,2.0,Fracture,100.0,Sentinel,50.0,21.21,1.43,680 / 596 / 174,Duelist,46.2,6.7,1.46,255 / 220 / 67,Controller,50.0,3.3,1.57,101 / 95 / 48,Initiator,50.0,2.2,1.38,59 / 60 / 24,Vandal,Assault Rifles,41.0,55.0,4.0,698.0,Ghost,Sidearms,48.0,51.0,1.0,126.0,Sheriff,Sidearms,55.0,45.0,0.0,56.0,Lotus,70.0,7.3,Split,60.0,6.4,Fracture,60.0,6.4,Haven,50.0,4.4,Pearl,42.9,3.4,Abyss,30.0,3.7,Bind,30.0,3.7
28,qquix#tsuki,na,Immortal 1,74.0,2331.0,327.0,87.0,44.0,146.2,0.96,18.8,52.9,46.0,72.0,1.0,1308.0,1356.0,484.0,218.9,1.32,0.7,213.0,57.0,1.0,50.3,Jett,12.0,23.0,65.2,1.02,153.9,228.8,4.0,Haven,67.0,Raze,11.0,22.0,40.9,0.94,149.3,223.2,1.0,Bind,50.0,Cypher,6.5,14.0,50.0,0.79,126.6,191.3,24.0,Lotus,38.0,Duelist,55.2,32.24,1.33,930 / 923 / 296,Initiator,36.4,4.7,1.27,143 / 174 / 78,Sentinel,52.9,9.8,1.3,213 / 241 / 101,Controller,100.0,1.0,1.72,22 / 18 / 9,Vandal,Assault Rifles,29.0,66.0,5.0,589.0,Phantom,Assault Rifles,33.0,60.0,7.0,126.0,Guardian,Assault Rifles,35.0,64.0,2.0,118.0,Split,60.0,6.4,Haven,60.0,6.4,Pearl,58.3,7.5,Bind,53.8,7.6,Lotus,53.3,8.7,Abyss,50.0,6.6,Fracture,40.0,6.7
29,Star#Nerd,na,Immortal 1,1.0,,403.0,206.0,114.0,135.1,0.96,20.3,54.4,112.0,73.9,0.0,2913.0,3038.0,1598.0,199.8,1.48,0.7,219.0,174.0,3.0,51.5,Clove,48.0,89.0,59.6,1.02,151.8,227.4,5.0,Pearl,65.0,Skye,17.0,30.0,53.3,0.89,111.2,167.8,11.0,Bind,59.0,Breach,11.0,21.0,47.6,0.91,126.6,182.9,3.0,Fracture,48.0,Initiator,45.1,32.38,1.39,"870 / 1,016 / 546",Duelist,53.6,15.13,1.38,406 / 401 / 147,Controller,60.8,59.38,1.57,"1,511 / 1,506 / 847",Sentinel,60.0,6.4,1.6,126 / 115 / 58,Vandal,Assault Rifles,31.0,63.0,6.0,1515.0,Phantom,Assault Rifles,29.0,64.0,7.0,503.0,Sheriff,Sidearms,35.0,64.0,1.0,173.0,Split,64.0,16.9,Bind,61.3,19.11,Haven,59.4,19.13,Lotus,53.1,17.15,Fracture,50.0,16.16,Pearl,48.5,16.17,Abyss,42.9,9.12
30,FreakyDeeky#6969,na,Immortal 1,34.0,3397.0,431.0,168.0,96.0,132.1,1.0,24.0,53.0,89.0,74.1,7.0,2385.0,2376.0,1283.0,195.2,1.54,0.7,246.0,142.0,1.0,51.2,Cypher,19.0,34.0,52.9,1.09,139.6,208.6,12.0,Haven,67.0,Skye,16.0,30.0,50.0,1.01,128.2,193.5,3.0,Split,47.0,Vyse,13.0,24.0,66.7,1.01,128.8,189.0,12.0,Bind,75.0,Controller,50.0,13.11,1.63,347 / 360 / 240,Duelist,33.3,4.8,1.22,173 / 197 / 67,Sentinel,58.6,34.22,1.49,864 / 820 / 360,Initiator,52.8,38.34,1.62,"1,001 / 999 / 616",Vandal,Assault Rifles,38.0,58.0,4.0,817.0,Phantom,Assault Rifles,32.0,63.0,5.0,703.0,Ghost,Sidearms,44.0,53.0,2.0,164.0,Haven,74.1,20.6,Bind,63.6,14.8,Pearl,55.0,11.6,Split,52.0,13.12,Fracture,46.2,12.14,Lotus,40.0,10.15,Abyss,39.1,9.14
31,Masterpagul#2677,na,Immortal 1,62.0,2581.0,403.0,84.0,48.0,155.8,1.17,31.4,51.2,43.0,74.9,16.0,1507.0,1291.0,539.0,234.9,1.58,0.8,143.0,62.0,1.0,51.3,Omen,10.0,19.0,36.8,1.11,154.9,230.7,13.0,Split,67.0,Reyna,6.8,12.0,58.3,1.26,172.3,259.6,27.0,Pearl,60.0,Gekko,4.9,10.0,60.0,1.04,125.5,187.0,3.0,Lotus,63.0,Initiator,58.8,20.13,1.6,558 / 501 / 246,Duelist,55.2,16.13,1.6,595 / 462 / 143,Controller,33.3,7.14,1.54,354 / 328 / 150,,,,,,Vandal,Assault Rifles,45.0,51.0,4.0,744.0,Phantom,Assault Rifles,39.0,57.0,5.0,391.0,Ghost,Sidearms,49.0,48.0,3.0,139.0,Haven,66.7,8.4,Pearl,66.7,8.4,Split,61.5,8.4,Bind,54.5,6.5,Lotus,54.5,6.5,Fracture,30.8,4.9,Abyss,25.0,3.9
32,ruin#fresh,na,Immortal 1,34.0,3389.0,332.0,113.0,59.0,148.5,1.12,20.6,55.8,63.0,71.4,11.0,1870.0,1667.0,497.0,229.4,1.42,0.8,313.0,81.0,3.0,53.1,Yoru,57.0,110.0,57.3,1.13,150.1,232.0,12.0,Haven,75.0,Deadlock,1.1,2.0,0.0,0.72,94.0,139.6,46.0,Abyss,0.0,Breach,0.7,1.0,0.0,0.74,97.8,154.8,32.0,Abyss,0.0,Duelist,57.3,63.46,1.43,"1,833 / 1,616 / 479",Sentinel,0.0,0.2,0.91,23 / 32 / 6,Initiator,0.0,0.1,1.37,14 / 19 / 12,,,,,,Vandal,Assault Rifles,38.0,58.0,4.0,860.0,Bucky,Shotguns,15.0,76.0,9.0,139.0,Phantom,Assault Rifles,36.0,60.0,4.0,129.0,Bind,76.9,10.3,Haven,75.0,15.5,Abyss,69.2,9.4,Pearl,56.2,9.7,Lotus,44.4,8.9,Split,42.9,6.8,Fracture,31.6,6.13
33,moeez#lowki,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,VO7T#EXD,na,Immortal 1,50.0,2882.0,468.0,71.0,38.0,159.1,1.15,36.1,60.6,43.0,71.0,18.0,1280.0,1116.0,222.0,240.8,1.35,0.9,254.0,68.0,2.0,52.5,Jett,22.0,39.0,56.4,1.13,157.1,237.7,15.0,Fracture,78.0,Raze,5.0,11.0,45.5,1.17,175.7,263.9,36.0,Bind,75.0,Iso,4.7,8.0,87.5,1.19,165.3,251.5,15.0,Pearl,80.0,Duelist,60.7,37.23,1.32,"1,110 / 969 / 171",Initiator,0.0,0.2,1.14,23 / 29 / 10,Sentinel,60.0,3.2,1.36,79 / 73 / 20,Controller,100.0,3.0,1.98,68 / 45 / 21,Vandal,Assault Rifles,50.0,48.0,3.0,656.0,Phantom,Assault Rifles,41.0,54.0,6.0,138.0,Sheriff,Sidearms,72.0,27.0,1.0,126.0,Fracture,83.3,10.2,Lotus,70.0,7.3,Bind,63.6,7.4,Haven,62.5,5.3,Pearl,53.8,7.5,Abyss,42.9,3.4,Split,40.0,4.6
35,Izanagi#7367,na,Immortal 1,3.0,4725.0,220.0,93.0,50.0,168.0,1.24,32.1,59.1,55.0,73.3,31.0,1800.0,1457.0,336.0,253.7,1.47,0.9,264.0,73.0,3.0,52.8,Chamber,24.0,44.0,72.7,1.33,174.9,265.1,40.0,Split,89.0,Tejo,12.0,24.0,58.3,1.08,152.0,224.9,16.0,Bind,75.0,Jett,10.0,20.0,40.0,1.23,171.0,259.6,29.0,Fracture,67.0,Initiator,58.3,14.1,1.4,401 / 371 / 117,Sentinel,72.7,32.12,1.54,922 / 691 / 143,Duelist,37.5,9.14,1.42,467 / 379 / 70,Controller,0.0,0.1,1.0,10 / 16 / 6,Vandal,Assault Rifles,43.0,54.0,3.0,1190.0,Ghost,Sidearms,52.0,45.0,3.0,124.0,Guardian,Assault Rifles,57.0,42.0,1.0,91.0,Split,78.6,11.3,Haven,75.0,9.3,Bind,69.2,9.4,Lotus,62.5,10.6,Pearl,50.0,7.6,Fracture,46.2,6.7,Abyss,27.3,3.8
36,Lamar Jackson#8MVP8,na,Immortal 1,88.0,2122.0,293.0,70.0,36.0,121.8,0.88,29.1,48.6,34.0,72.3,15.0,933.0,1059.0,568.0,185.9,1.42,0.7,74.0,48.0,0.0,49.6,Brimstone,7.6,15.0,46.7,1.05,136.1,212.8,9.0,Fracture,44.0,Clove,6.5,13.0,53.8,0.83,128.2,197.1,27.0,Lotus,33.0,Omen,6.6,12.0,50.0,0.98,127.0,197.1,5.0,Lotus,100.0,Sentinel,16.7,1.5,0.95,70 / 105 / 30,Controller,48.9,23.24,1.5,679 / 718 / 401,Initiator,62.5,10.6,1.38,170 / 220 / 133,Duelist,0.0,0.1,1.12,14 / 16 / 4,Vandal,Assault Rifles,42.0,54.0,5.0,408.0,Phantom,Assault Rifles,38.0,56.0,6.0,206.0,Guardian,Assault Rifles,42.0,53.0,5.0,93.0,Abyss,60.0,6.4,Lotus,54.5,6.5,Fracture,50.0,5.5,Split,45.5,5.6,Haven,45.5,5.6,Bind,42.9,3.4,Pearl,40.0,4.6
37,gid#ion,na,Ascendant 3,3.0,,358.0,145.0,82.0,148.6,1.11,29.1,51.7,75.0,71.4,12.0,2501.0,2244.0,634.0,226.8,1.4,0.8,368.0,109.0,3.0,50.6,Jett,36.0,64.0,48.4,1.13,155.3,239.8,15.0,Fracture,47.0,Vyse,8.8,14.0,50.0,1.05,126.4,188.6,7.0,Pearl,70.0,Tejo,4.7,8.0,75.0,1.12,137.9,204.8,19.0,Abyss,100.0,Initiator,55.6,15.12,1.61,426 / 359 / 152,Controller,60.0,3.2,1.71,92 / 79 / 43,Duelist,51.1,46.43,1.34,"1,625 / 1,461 / 328",Sentinel,47.8,11.12,1.36,358 / 345 / 111,Vandal,Assault Rifles,43.0,53.0,4.0,1346.0,Sheriff,Sidearms,57.0,42.0,1.0,210.0,Ghost,Sidearms,55.0,43.0,2.0,164.0,Pearl,65.2,15.8,Haven,63.2,12.7,Bind,58.8,10.7,Fracture,50.0,11.11,Abyss,43.5,10.13,Split,42.9,9.12,Lotus,40.0,8.11
38,27suit#8888,na,Immortal 1,32.0,3464.0,84.0,206.0,112.0,175.6,1.28,42.4,59.2,122.0,72.3,34.0,4070.0,3190.0,655.0,266.3,1.48,0.9,707.0,181.0,7.0,53.0,Jett,59.0,107.0,59.8,1.33,181.3,276.7,41.0,Split,68.0,Reyna,20.0,39.0,64.1,1.38,180.5,273.5,40.0,Lotus,71.0,Clove,8.7,16.0,68.8,1.12,167.4,251.4,14.0,Pearl,100.0,Controller,68.4,13.5,1.53,359 / 305 / 108,Duelist,60.0,99.66,1.5,"3,345 / 2,527 / 445",Initiator,36.4,4.7,1.13,148 / 183 / 59,Sentinel,54.5,6.5,1.49,218 / 175 / 43,Vandal,Assault Rifles,53.0,45.0,3.0,2655.0,Ghost,Sidearms,56.0,42.0,2.0,457.0,Phantom,Assault Rifles,49.0,49.0,2.0,411.0,Pearl,70.0,21.9,Split,66.7,20.1,Abyss,62.1,18.11,Fracture,60.7,17.11,Bind,58.6,17.11,Lotus,53.3,16.14,Haven,43.3,13.17
39,Time#Zera,na,Immortal 2,130.0,1519.0,591.0,235.0,121.0,142.7,0.92,28.8,52.8,124.0,69.7,10.0,3650.0,3952.0,1151.0,216.3,1.21,0.8,619.0,142.0,6.0,51.1,Clove,37.0,72.0,58.3,0.88,145.5,220.3,16.0,Fracture,62.0,Reyna,35.0,68.0,51.5,0.98,147.5,225.3,6.0,Pearl,54.0,Jett,19.0,38.0,42.1,0.88,137.9,207.0,11.0,Fracture,71.0,Sentinel,52.9,9.8,1.11,227 / 268 / 71,Initiator,77.8,7.2,1.44,135 / 126 / 46,Controller,57.5,42.31,1.3,"1,151 / 1,296 / 531",Duelist,48.5,66.69,1.17,"2,137 / 2,262 / 503",Vandal,Assault Rifles,43.0,53.0,4.0,2429.0,Ghost,Sidearms,46.0,52.0,2.0,265.0,Sheriff,Sidearms,56.0,42.0,1.0,213.0,Bind,57.6,19.13,Lotus,57.1,20.15,Fracture,55.9,19.15,Abyss,53.1,17.15,Split,51.4,18.17,Pearl,48.4,15.16,Haven,45.7,16.19
